person,personLabel,value,valueLabel,Born,Mom
http://www.wikidata.org/entity/Q111998,Aloys zu Löwenstein-Wertheim-Rosenberg,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1871-09-15T00:00:00Z,http://www.wikidata.org/entity/Q113653
http://www.wikidata.org/entity/Q51325049,William Edward Ashley Cummins,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1858-02-04T00:00:00Z,http://www.wikidata.org/entity/Q75881106
http://www.wikidata.org/entity/Q61777,Georg Wilhelm von Hannover,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1915-03-25T00:00:00Z,http://www.wikidata.org/entity/Q57529
http://www.wikidata.org/entity/Q76924,Karl-Theodor zu Guttenberg,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1971-12-05T00:00:00Z,http://www.wikidata.org/entity/Q75296150
http://www.wikidata.org/entity/Q55893088,Guido Stieler,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1844-01-01T00:00:00Z,http://www.wikidata.org/entity/Q94753082
http://www.wikidata.org/entity/Q4534525,Eduard Johann Junge,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1832-11-24T00:00:00Z,http://www.wikidata.org/entity/Q109735565
http://www.wikidata.org/entity/Q704066,Johan Wilhelm Runeberg,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1843-02-08T00:00:00Z,http://www.wikidata.org/entity/Q465687
http://www.wikidata.org/entity/Q52581413,Mila Turajlic,http://www.wikidata.org/entity/Q849697,Doktorgrad,1979-07-04T00:00:00Z,http://www.wikidata.org/entity/Q11223111
http://www.wikidata.org/entity/Q6793517,Maurice Villaret,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1877-12-07T00:00:00Z,http://www.wikidata.org/entity/Q21043059
http://www.wikidata.org/entity/Q1043,Carl von Linné,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1707-05-23T00:00:00Z,http://www.wikidata.org/entity/Q19387900
http://www.wikidata.org/entity/Q15088236,Johannes zu Eltz,http://www.wikidata.org/entity/Q849697,Doktorgrad,1957-10-02T00:00:00Z,http://www.wikidata.org/entity/Q75287835
http://www.wikidata.org/entity/Q3447603,Rupert von Trapp,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1911-11-01T00:00:00Z,http://www.wikidata.org/entity/Q15817276
http://www.wikidata.org/entity/Q104545240,Paul Frankl,http://www.wikidata.org/entity/Q849697,Doktorgrad,1909-06-20T00:00:00Z,http://www.wikidata.org/entity/Q106469538
http://www.wikidata.org/entity/Q94775656,Betty Warburg,http://www.wikidata.org/entity/Q849697,Doktorgrad,1881-01-01T00:00:00Z,http://www.wikidata.org/entity/Q94751540
http://www.wikidata.org/entity/Q78768,Ferdinand Trauttmansdorff,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1950-07-28T00:00:00Z,http://www.wikidata.org/entity/Q75287590
http://www.wikidata.org/entity/Q25712342,Max Julius Jäger,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25712322
http://www.wikidata.org/entity/Q2870950,Augusta Déjerine-Klumpke,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1859-10-15T00:00:00Z,http://www.wikidata.org/entity/Q19507600
http://www.wikidata.org/entity/Q6245525,John Lumsden,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1869-11-14T00:00:00Z,http://www.wikidata.org/entity/Q76324084
http://www.wikidata.org/entity/Q1586540,Wolfgang Maximilian von Goethe,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1820-09-18T00:00:00Z,http://www.wikidata.org/entity/Q75568
http://www.wikidata.org/entity/Q15088243,Anneliese Kühn,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1899-01-01T00:00:00Z,http://www.wikidata.org/entity/Q15088241
http://www.wikidata.org/entity/Q73064,Karl Stieler,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1842-12-15T00:00:00Z,http://www.wikidata.org/entity/Q94753082
http://www.wikidata.org/entity/Q51839995,Claude-Nicolas Veil,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1949-01-04T00:00:00Z,http://www.wikidata.org/entity/Q298180
http://www.wikidata.org/entity/Q75584107,Samuel Horace Law,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1873-10-22T00:00:00Z,http://www.wikidata.org/entity/Q76080639
http://www.wikidata.org/entity/Q1692292,Johann Adolph Kielmann von Kielmannsegg,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1612-10-14T00:00:00Z,http://www.wikidata.org/entity/Q105873299
http://www.wikidata.org/entity/Q573246,Anthony Fauci,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1940-12-24T00:00:00Z,http://www.wikidata.org/entity/Q107340962
http://www.wikidata.org/entity/Q6264711,"John Wodehouse, 5th Earl of Kimberley",http://www.wikidata.org/entity/Q950900,Master of Science,1951-01-15T00:00:00Z,http://www.wikidata.org/entity/Q75282901
http://www.wikidata.org/entity/Q1098821,Claus Seibert,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1902-06-04T00:00:00Z,http://www.wikidata.org/entity/Q1441953
http://www.wikidata.org/entity/Q19886586,Stanisława Gierek-Ciaciura,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1964-10-03T00:00:00Z,http://www.wikidata.org/entity/Q9159553
http://www.wikidata.org/entity/Q9047,Gottfried Wilhelm Leibniz,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1646-07-01T00:00:00Z,http://www.wikidata.org/entity/Q27156694
http://www.wikidata.org/entity/Q4281608,Miloš Marić,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1885-04-20T00:00:00Z,http://www.wikidata.org/entity/Q30250473
http://www.wikidata.org/entity/Q62891,Heike Kamerlingh Onnes,http://www.wikidata.org/entity/Q950900,Master of Science,1853-09-21T00:00:00Z,http://www.wikidata.org/entity/Q109335875
http://www.wikidata.org/entity/Q104447646,Leopold Deutsch,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1903-02-19T00:00:00Z,http://www.wikidata.org/entity/Q104447525
http://www.wikidata.org/entity/Q29867485,Sibeth Ndiaye,http://www.wikidata.org/entity/Q915582,Diplôme d’études supérieures spécialisées,1979-12-13T00:00:00Z,http://www.wikidata.org/entity/Q29891918
http://www.wikidata.org/entity/Q4095172,Sergej Sergeevič Botkin,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1859-12-25T00:00:00Z,http://www.wikidata.org/entity/Q107531188
http://www.wikidata.org/entity/Q116124,Ulrich Wille,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1848-04-05T00:00:00Z,http://www.wikidata.org/entity/Q126029
http://www.wikidata.org/entity/Q25712401,Gustav Jäger,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1873-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25712322
http://www.wikidata.org/entity/Q47068507,Polly Lohmann,http://www.wikidata.org/entity/Q849697,Doktorgrad,1987-01-26T00:00:00Z,http://www.wikidata.org/entity/Q28819125
http://www.wikidata.org/entity/Q105469645,Magda Merwin,http://www.wikidata.org/entity/Q849697,Doktorgrad,1911-04-07T00:00:00Z,http://www.wikidata.org/entity/Q25932159
http://www.wikidata.org/entity/Q47502513,Alexandre Stewart,http://www.wikidata.org/entity/Q950900,Master of Science,1962-04-16T00:00:00Z,http://www.wikidata.org/entity/Q76178563
http://www.wikidata.org/entity/Q76338498,Sir William Josiah Smyly,http://www.wikidata.org/entity/Q913404,Doktor der Medizin,1850-11-14T00:00:00Z,http://www.wikidata.org/entity/Q5365016
http://www.wikidata.org/entity/Q77116964,Lucio Luiz,http://www.wikidata.org/entity/Q849697,Doktorgrad,1978-07-14T00:00:00Z,http://www.wikidata.org/entity/Q108572974
http://www.wikidata.org/entity/Q76888962,Radosweta Wassilewa,http://www.wikidata.org/entity/Q849697,Doktorgrad,1985-01-01T00:00:00Z,http://www.wikidata.org/entity/Q15210832
http://www.wikidata.org/entity/Q20871252,Cesar Fredericq,http://www.wikidata.org/entity/Q849697,Doktorgrad,1817-05-14T00:00:00Z,http://www.wikidata.org/entity/Q2607606
http://www.wikidata.org/entity/Q94781685,Anatol Graf von Nesselrode,http://www.wikidata.org/entity/Q959320,Doktor der Rechte,1850-01-01T00:00:00Z,http://www.wikidata.org/entity/Q102366025
http://www.wikidata.org/entity/Q63965887,Giulio Rasponi,http://www.wikidata.org/entity/Q1054679,Laurea,1863-05-15T00:00:00Z,http://www.wikidata.org/entity/Q75768491
http://www.wikidata.org/entity/Q55081481,Marian Hobson,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1941-11-10T00:00:00Z,http://www.wikidata.org/entity/Q75598674
http://www.wikidata.org/entity/Q2276851,Shane Leslie,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1885-09-24T00:00:00Z,http://www.wikidata.org/entity/Q75310646
http://www.wikidata.org/entity/Q173347,Éamon de Valera,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1882-10-14T00:00:00Z,http://www.wikidata.org/entity/Q5052596
http://www.wikidata.org/entity/Q3843379,Magnus Beronius,http://www.wikidata.org/entity/Q1233889,Doctor theologiae,1692-10-18T00:00:00Z,http://www.wikidata.org/entity/Q96724812
http://www.wikidata.org/entity/Q63161418,Alfred Dickinson Price,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1857-09-16T00:00:00Z,http://www.wikidata.org/entity/Q76092041
http://www.wikidata.org/entity/Q6279,Joe Biden,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1942-11-20T00:00:00Z,http://www.wikidata.org/entity/Q96318245
http://www.wikidata.org/entity/Q44690,Lincoln Chafee,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1953-03-26T00:00:00Z,http://www.wikidata.org/entity/Q20155402
http://www.wikidata.org/entity/Q1100918,Joel Melasniemi,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1975-01-19T00:00:00Z,http://www.wikidata.org/entity/Q16031519
http://www.wikidata.org/entity/Q1574706,"John Coleridge, 1. Baron Coleridge",http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1820-12-03T00:00:00Z,http://www.wikidata.org/entity/Q75611592
http://www.wikidata.org/entity/Q1080706,Christian Kunze,http://www.wikidata.org/entity/Q1589434,Magister,1962-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1354417
http://www.wikidata.org/entity/Q10853588,Kamala Harris,http://www.wikidata.org/entity/Q1540185,Juris Doctor,1964-10-20T00:00:00Z,http://www.wikidata.org/entity/Q60844968
http://www.wikidata.org/entity/Q3749648,Francesco Boncompagni Ludovisi,http://www.wikidata.org/entity/Q1054679,Laurea,1886-10-20T00:00:00Z,http://www.wikidata.org/entity/Q78351329
http://www.wikidata.org/entity/Q19673,Al Gore,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1948-03-31T00:00:00Z,http://www.wikidata.org/entity/Q7155048
http://www.wikidata.org/entity/Q324546,Marco Rubio,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1971-05-28T00:00:00Z,http://www.wikidata.org/entity/Q22952514
http://www.wikidata.org/entity/Q2760779,Dinkar Joshi,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1937-06-30T00:00:00Z,http://www.wikidata.org/entity/Q40886970
http://www.wikidata.org/entity/Q75104,Emil Frommel,http://www.wikidata.org/entity/Q1233889,Doctor theologiae,1828-01-05T00:00:00Z,http://www.wikidata.org/entity/Q55906124
http://www.wikidata.org/entity/Q3659760,Carlo Rasponi Bonanzi,http://www.wikidata.org/entity/Q1054679,Laurea,1858-04-24T00:00:00Z,http://www.wikidata.org/entity/Q64576584
http://www.wikidata.org/entity/Q240933,Joan Rivers,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1933-06-08T00:00:00Z,http://www.wikidata.org/entity/Q17984059
http://www.wikidata.org/entity/Q2908365,"William Ormsby-Gore, 4th Baron Harlech",http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1885-04-11T00:00:00Z,http://www.wikidata.org/entity/Q75297082
http://www.wikidata.org/entity/Q255788,Fiamma Nirenstein,http://www.wikidata.org/entity/Q1054679,Laurea,1945-12-18T00:00:00Z,http://www.wikidata.org/entity/Q54811144
http://www.wikidata.org/entity/Q28720869,Yrjö Laine,http://www.wikidata.org/entity/Q1527520,Magister der Philosophie,1891-06-30T00:00:00Z,http://www.wikidata.org/entity/Q11880885
http://www.wikidata.org/entity/Q1148669,Cyril Ramaphosa,http://www.wikidata.org/entity/Q1113899,klinischer Psychologe,1952-11-17T00:00:00Z,http://www.wikidata.org/entity/Q107184361
http://www.wikidata.org/entity/Q5384648,Melchor Sánchez de Toca y Alameda,http://www.wikidata.org/entity/Q1054679,Laurea,1966-09-15T00:00:00Z,http://www.wikidata.org/entity/Q75370897
http://www.wikidata.org/entity/Q35155,Thomas Pynchon,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1937-05-08T00:00:00Z,http://www.wikidata.org/entity/Q96215929
http://www.wikidata.org/entity/Q2036942,Ted Cruz,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1970-12-22T00:00:00Z,http://www.wikidata.org/entity/Q20155390
http://www.wikidata.org/entity/Q63258058,Robert Gage,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1790-10-20T00:00:00Z,http://www.wikidata.org/entity/Q75900104
http://www.wikidata.org/entity/Q63718778,Antonio Ferrucci,http://www.wikidata.org/entity/Q1054679,Laurea,1829-01-04T00:00:00Z,http://www.wikidata.org/entity/Q3663509
http://www.wikidata.org/entity/Q76,Barack Obama,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1961-08-04T00:00:00Z,http://www.wikidata.org/entity/Q766106
http://www.wikidata.org/entity/Q83297,"John William Strutt, 3. Baron Rayleigh",http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1842-11-12T00:00:00Z,http://www.wikidata.org/entity/Q75270794
http://www.wikidata.org/entity/Q6279,Joe Biden,http://www.wikidata.org/entity/Q1540185,Juris Doctor,1942-11-20T00:00:00Z,http://www.wikidata.org/entity/Q96318245
http://www.wikidata.org/entity/Q8963,Johannes Kepler,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1572-01-06T00:00:00Z,http://www.wikidata.org/entity/Q67158
http://www.wikidata.org/entity/Q102594,Ádám Nádasdy,http://www.wikidata.org/entity/Q1240569,Professor emeritus,1947-02-15T00:00:00Z,http://www.wikidata.org/entity/Q803954
http://www.wikidata.org/entity/Q63681243,"Alberto Sanvitale, Conte di Fontanellato",http://www.wikidata.org/entity/Q1054679,Laurea,1834-08-28T00:00:00Z,http://www.wikidata.org/entity/Q114360
http://www.wikidata.org/entity/Q1378016,Mariotto Segni,http://www.wikidata.org/entity/Q1054679,Laurea,1939-05-16T00:00:00Z,http://www.wikidata.org/entity/Q94665438
http://www.wikidata.org/entity/Q3935955,Rinaldo Taverna,http://www.wikidata.org/entity/Q1054679,Laurea,1839-05-06T00:00:00Z,http://www.wikidata.org/entity/Q75324365
http://www.wikidata.org/entity/Q2960723,Charles de Viry,http://www.wikidata.org/entity/Q1054679,Laurea,1809-06-26T00:00:00Z,http://www.wikidata.org/entity/Q26454503
http://www.wikidata.org/entity/Q56677304,Soumaya Keynes,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1989-07-31T00:00:00Z,http://www.wikidata.org/entity/Q96077326
http://www.wikidata.org/entity/Q434706,Elizabeth Warren,http://www.wikidata.org/entity/Q1540185,Juris Doctor,1949-06-22T00:00:00Z,http://www.wikidata.org/entity/Q107292596
http://www.wikidata.org/entity/Q2569624,Lucie Vondráčková,http://www.wikidata.org/entity/Q1589434,Magister,1980-03-08T00:00:00Z,http://www.wikidata.org/entity/Q16515434
http://www.wikidata.org/entity/Q272117,Haya bint al-Hussein,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1974-05-03T00:00:00Z,http://www.wikidata.org/entity/Q269437
http://www.wikidata.org/entity/Q554792,Michael Bennet,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1964-11-28T00:00:00Z,http://www.wikidata.org/entity/Q38346462
http://www.wikidata.org/entity/Q105681785,Henrik Stagetorn,http://www.wikidata.org/entity/Q1540185,Juris Doctor,1965-08-16T00:00:00Z,http://www.wikidata.org/entity/Q12326674
http://www.wikidata.org/entity/Q324546,Marco Rubio,http://www.wikidata.org/entity/Q1540185,Juris Doctor,1971-05-28T00:00:00Z,http://www.wikidata.org/entity/Q22952514
http://www.wikidata.org/entity/Q2424918,Thomas Ihre,http://www.wikidata.org/entity/Q1589434,Magister,1659-09-03T00:00:00Z,http://www.wikidata.org/entity/Q109914371
http://www.wikidata.org/entity/Q43440,Giosuè Carducci,http://www.wikidata.org/entity/Q1054679,Laurea,1835-07-27T00:00:00Z,http://www.wikidata.org/entity/Q108672027
http://www.wikidata.org/entity/Q49499397,Stéphane Sainson,http://www.wikidata.org/entity/Q1125292,Postdoc,1959-06-08T00:00:00Z,http://www.wikidata.org/entity/Q3142799
http://www.wikidata.org/entity/Q935734,Jared Polis,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1975-05-12T00:00:00Z,http://www.wikidata.org/entity/Q7648292
http://www.wikidata.org/entity/Q368264,Charles Villiers Stanford,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1852-09-30T00:00:00Z,http://www.wikidata.org/entity/Q76235285
http://www.wikidata.org/entity/Q2036942,Ted Cruz,http://www.wikidata.org/entity/Q1540185,Juris Doctor,1970-12-22T00:00:00Z,http://www.wikidata.org/entity/Q20155390
http://www.wikidata.org/entity/Q3189108,Julian Sturgis,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1848-10-21T00:00:00Z,http://www.wikidata.org/entity/Q76344613
http://www.wikidata.org/entity/Q359442,Bernie Sanders,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1941-09-08T00:00:00Z,http://www.wikidata.org/entity/Q22952517
http://www.wikidata.org/entity/Q368299,Francis Bernard,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1712-07-12T00:00:00Z,http://www.wikidata.org/entity/Q75434868
http://www.wikidata.org/entity/Q3101512,George Webbe Dasent,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1817-05-22T00:00:00Z,http://www.wikidata.org/entity/Q46997088
http://www.wikidata.org/entity/Q120260,Martin O’Malley,http://www.wikidata.org/entity/Q1540185,Juris Doctor,1963-01-18T00:00:00Z,http://www.wikidata.org/entity/Q20155398
http://www.wikidata.org/entity/Q76,Barack Obama,http://www.wikidata.org/entity/Q1540185,Juris Doctor,1961-08-04T00:00:00Z,http://www.wikidata.org/entity/Q766106
http://www.wikidata.org/entity/Q47490771,Maurice J. Nutt,http://www.wikidata.org/entity/Q1562371,Master of Theology,1962-12-20T00:00:00Z,http://www.wikidata.org/entity/Q99516994
http://www.wikidata.org/entity/Q129454,Peter Egardt,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1949-09-19T00:00:00Z,http://www.wikidata.org/entity/Q16594631
http://www.wikidata.org/entity/Q237951,Douglas Hyde,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1860-01-17T00:00:00Z,http://www.wikidata.org/entity/Q76275664
http://www.wikidata.org/entity/Q1573501,Hamilton Fish III,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1888-12-07T00:00:00Z,http://www.wikidata.org/entity/Q96963491
http://www.wikidata.org/entity/Q7648336,Susan Roosevelt Weld,http://www.wikidata.org/entity/Q1540185,Juris Doctor,1948-04-11T00:00:00Z,http://www.wikidata.org/entity/Q96082158
http://www.wikidata.org/entity/Q3608623,Alberto Treves de Bonfili,http://www.wikidata.org/entity/Q1054679,Laurea,1855-09-13T00:00:00Z,http://www.wikidata.org/entity/Q52158051
http://www.wikidata.org/entity/Q45160,Michael von Faulhaber,http://www.wikidata.org/entity/Q1233889,Doctor theologiae,1869-03-05T00:00:00Z,http://www.wikidata.org/entity/Q13409785
http://www.wikidata.org/entity/Q9047,Gottfried Wilhelm Leibniz,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1646-07-01T00:00:00Z,http://www.wikidata.org/entity/Q27156694
http://www.wikidata.org/entity/Q1270441,Robert Erskine Childers,http://www.wikidata.org/entity/Q1765120,Bachelor of Arts,1870-06-25T00:00:00Z,http://www.wikidata.org/entity/Q75646043
